imageable_id,id,?column?,?column?,?column?
1599,3,-1,-1,-1
1599,4,-1,-1,-1
1599,5,-1,-1,-1
1599,6,-1,-1,-1
1599,7,-1,-1,-1
1599,8,-1,-1,-1
1599,9,-1,-1,-1
1599,10,-1,-1,-1
1599,11,-1,-1,-1
1599,12,-1,-1,-1
1599,13,-1,-1,-1
1599,14,-1,-1,-1
1599,15,-1,-1,-1
1599,16,-1,-1,-1
1601,1,-1,-1,-1
1601,2,-1,-1,-1
1601,3,-1,-1,-1
1601,4,-1,-1,-1
1601,5,-1,-1,-1
1601,6,-1,-1,-1
1601,7,-1,-1,-1
1601,8,-1,-1,-1
1601,9,-1,-1,-1
1601,10,-1,-1,-1
1601,11,-1,-1,-1
1601,12,-1,-1,-1
1601,13,-1,-1,-1
1601,14,-1,-1,-1
1601,15,-1,-1,-1
1601,16,-1,-1,-1
1603,1,-1,-1,-1
1603,2,-1,-1,-1
1603,3,-1,-1,-1
1603,4,-1,-1,-1
1603,5,-1,-1,-1
1603,6,-1,-1,-1
1603,7,-1,-1,-1
1603,8,-1,-1,-1
1603,9,-1,-1,-1
1603,10,-1,-1,-1
1603,11,-1,-1,-1
1603,12,-1,-1,-1
1603,13,-1,-1,-1
1603,14,-1,-1,-1
1603,15,-1,-1,-1
1603,16,-1,-1,-1
1628,1,-1,-1,-1
1628,2,-1,-1,-1
1628,3,-1,-1,-1
1628,4,-1,-1,-1
1628,5,-1,-1,-1
1628,6,-1,-1,-1
1628,7,-1,-1,-1
1628,8,-1,-1,-1
1628,9,-1,-1,-1
1628,10,-1,-1,-1
1628,11,-1,-1,-1
1628,12,-1,-1,-1
1628,13,-1,-1,-1
1628,14,-1,-1,-1
1628,15,-1,-1,-1
1628,16,-1,-1,-1
1649,1,-1,-1,-1
1649,2,-1,-1,-1
1649,3,-1,-1,-1
1649,4,-1,-1,-1
1649,5,-1,-1,-1
1649,6,-1,-1,-1
1649,7,-1,-1,-1
1649,8,-1,-1,-1
1649,9,-1,-1,-1
1649,10,-1,-1,-1
1649,11,-1,-1,-1
1649,12,-1,-1,-1
1649,13,-1,-1,-1
1649,14,-1,-1,-1
1649,15,-1,-1,-1
1649,16,-1,-1,-1
1653,1,-1,-1,-1
1653,2,-1,-1,-1
1653,3,-1,-1,-1
1653,4,-1,-1,-1
1653,5,-1,-1,-1
1653,6,-1,-1,-1
1653,7,-1,-1,-1
1653,8,-1,-1,-1
1653,9,-1,-1,-1
1653,10,-1,-1,-1
1653,11,-1,-1,-1
1653,12,-1,-1,-1
1653,13,-1,-1,-1
1653,14,-1,-1,-1
1653,15,-1,-1,-1
1653,16,-1,-1,-1
1692,1,-1,-1,-1
1692,2,-1,-1,-1
1692,3,-1,-1,-1
1692,4,-1,-1,-1
1692,5,-1,-1,-1
1692,6,-1,-1,-1
1692,7,-1,-1,-1
1692,8,-1,-1,-1
1692,9,-1,-1,-1
1692,10,-1,-1,-1
1692,11,-1,-1,-1
1692,12,-1,-1,-1
1692,13,-1,-1,-1
1692,14,-1,-1,-1
1692,15,-1,-1,-1
1692,16,-1,-1,-1
1695,1,-1,-1,-1
1695,2,-1,-1,-1
1695,3,-1,-1,-1
1695,4,-1,-1,-1
1695,5,-1,-1,-1
1695,6,-1,-1,-1
1695,7,-1,-1,-1
1695,8,-1,-1,-1
1695,9,-1,-1,-1
1695,10,-1,-1,-1
1695,11,-1,-1,-1
1695,12,-1,-1,-1
1695,13,-1,-1,-1
1695,14,-1,-1,-1
1695,15,-1,-1,-1
1695,16,-1,-1,-1
1697,1,-1,-1,-1
1697,2,-1,-1,-1
1697,3,-1,-1,-1
1697,4,-1,-1,-1
1697,5,-1,-1,-1
1697,6,-1,-1,-1
1697,7,-1,-1,-1
1697,8,-1,-1,-1
1697,9,-1,-1,-1
1697,10,-1,-1,-1
1697,11,-1,-1,-1
1697,12,-1,-1,-1
1697,13,-1,-1,-1
1697,14,-1,-1,-1
1697,15,-1,-1,-1
1697,16,-1,-1,-1
1699,1,-1,-1,-1
1699,2,-1,-1,-1
1699,3,-1,-1,-1
1699,4,-1,-1,-1
1699,5,-1,-1,-1
1699,6,-1,-1,-1
1699,7,-1,-1,-1
1699,8,-1,-1,-1
1699,9,-1,-1,-1
1699,10,-1,-1,-1
1699,11,-1,-1,-1
1699,12,-1,-1,-1
1699,13,-1,-1,-1
1699,14,-1,-1,-1
1699,15,-1,-1,-1
1699,16,-1,-1,-1
1700,1,-1,-1,-1
1700,2,-1,-1,-1
1700,3,-1,-1,-1
1700,4,-1,-1,-1
1700,5,-1,-1,-1
1700,6,-1,-1,-1
1700,7,-1,-1,-1
1700,8,-1,-1,-1
1700,9,-1,-1,-1
1700,10,-1,-1,-1
1700,11,-1,-1,-1
1700,12,-1,-1,-1
1700,13,-1,-1,-1
1700,14,-1,-1,-1
1700,15,-1,-1,-1
1700,16,-1,-1,-1
1701,1,-1,-1,-1
1701,2,-1,-1,-1
1701,3,-1,-1,-1
1701,4,-1,-1,-1
1701,5,-1,-1,-1
1701,6,-1,-1,-1
1701,7,-1,-1,-1
1701,8,-1,-1,-1
1701,9,-1,-1,-1
1701,10,-1,-1,-1
1701,11,-1,-1,-1
1701,12,-1,-1,-1
1701,13,-1,-1,-1
1701,14,-1,-1,-1
1701,15,-1,-1,-1
1701,16,-1,-1,-1
1702,1,-1,-1,-1
1702,2,-1,-1,-1
1702,3,-1,-1,-1
1702,4,-1,-1,-1
1702,5,-1,-1,-1
1702,6,-1,-1,-1
1702,7,-1,-1,-1
1702,8,-1,-1,-1
1702,9,-1,-1,-1
1702,10,-1,-1,-1
1702,11,-1,-1,-1
1702,12,-1,-1,-1
1702,13,-1,-1,-1
1702,14,-1,-1,-1
1702,15,-1,-1,-1
1702,16,-1,-1,-1
1707,1,-1,-1,-1
1707,2,-1,-1,-1
1707,3,-1,-1,-1
1707,4,-1,-1,-1
1707,5,-1,-1,-1
1707,6,-1,-1,-1
1707,7,-1,-1,-1
1707,8,-1,-1,-1
1707,9,-1,-1,-1
1707,10,-1,-1,-1
1707,11,-1,-1,-1
1707,12,-1,-1,-1
1707,13,-1,-1,-1
1707,14,-1,-1,-1
1707,15,-1,-1,-1
1707,16,-1,-1,-1
1708,1,-1,-1,-1
1708,2,-1,-1,-1
1708,3,-1,-1,-1
1708,4,-1,-1,-1
1708,5,-1,-1,-1
1708,6,-1,-1,-1
1708,7,-1,-1,-1
1708,8,-1,-1,-1
1708,9,-1,-1,-1
1708,10,-1,-1,-1
1708,11,-1,-1,-1
1708,12,-1,-1,-1
1708,13,-1,-1,-1
1708,14,-1,-1,-1
1708,15,-1,-1,-1
1708,16,-1,-1,-1
1716,1,-1,-1,-1
1716,2,-1,-1,-1
1716,3,-1,-1,-1
1716,4,-1,-1,-1
1716,5,-1,-1,-1
1716,6,-1,-1,-1
1716,7,-1,-1,-1
1716,8,-1,-1,-1
1716,9,-1,-1,-1
1716,10,-1,-1,-1
1716,11,-1,-1,-1
1716,12,-1,-1,-1
1716,13,-1,-1,-1
1716,14,-1,-1,-1
1716,15,-1,-1,-1
1716,16,-1,-1,-1
1717,1,-1,-1,-1
1717,2,-1,-1,-1
1717,3,-1,-1,-1
1717,4,-1,-1,-1
1717,5,-1,-1,-1
1717,6,-1,-1,-1
1717,7,-1,-1,-1
1717,8,-1,-1,-1
1717,9,-1,-1,-1
1717,10,-1,-1,-1
1717,11,-1,-1,-1
1717,12,-1,-1,-1
1717,13,-1,-1,-1
1717,14,-1,-1,-1
1717,15,-1,-1,-1
1717,16,-1,-1,-1
1718,1,-1,-1,-1
1718,2,-1,-1,-1
1718,3,-1,-1,-1
1718,4,-1,-1,-1
1718,5,-1,-1,-1
1718,6,-1,-1,-1
1718,7,-1,-1,-1
1718,8,-1,-1,-1
1718,9,-1,-1,-1
1718,10,-1,-1,-1
1718,11,-1,-1,-1
1718,12,-1,-1,-1
1718,13,-1,-1,-1
1718,14,-1,-1,-1
1718,15,-1,-1,-1
1718,16,-1,-1,-1
1722,1,-1,-1,-1
1722,2,-1,-1,-1
1722,3,-1,-1,-1
1722,4,-1,-1,-1
1722,5,-1,-1,-1
1722,6,-1,-1,-1
1722,7,-1,-1,-1
1722,8,-1,-1,-1
1722,9,-1,-1,-1
1722,10,-1,-1,-1
1722,11,-1,-1,-1
1722,12,-1,-1,-1
1722,13,-1,-1,-1
1722,14,-1,-1,-1
1722,15,-1,-1,-1
1722,16,-1,-1,-1
1725,1,-1,-1,-1
1725,2,-1,-1,-1
1725,3,-1,-1,-1
1725,4,-1,-1,-1
1725,5,-1,-1,-1
1725,6,-1,-1,-1
1725,7,-1,-1,-1
1725,8,-1,-1,-1
1725,9,-1,-1,-1
1725,10,-1,-1,-1
1725,11,-1,-1,-1
1725,12,-1,-1,-1
1725,13,-1,-1,-1
1725,14,-1,-1,-1
1725,15,-1,-1,-1
1725,16,-1,-1,-1
1726,1,-1,-1,-1
1726,2,-1,-1,-1
1726,3,-1,-1,-1
1726,4,-1,-1,-1
1726,5,-1,-1,-1
1726,6,-1,-1,-1
1726,7,-1,-1,-1
1726,8,-1,-1,-1
1726,9,-1,-1,-1
1726,10,-1,-1,-1
1726,11,-1,-1,-1
1726,12,-1,-1,-1
1726,13,-1,-1,-1
1726,14,-1,-1,-1
1726,15,-1,-1,-1
1726,16,-1,-1,-1
1727,1,-1,-1,-1
1727,2,-1,-1,-1
1727,3,-1,-1,-1
1727,4,-1,-1,-1
1727,5,-1,-1,-1
1727,6,-1,-1,-1
1727,7,-1,-1,-1
1727,8,-1,-1,-1
1727,9,-1,-1,-1
1727,10,-1,-1,-1
1727,11,-1,-1,-1
1727,12,-1,-1,-1
1727,13,-1,-1,-1
1727,14,-1,-1,-1
1727,15,-1,-1,-1
1727,16,-1,-1,-1
1728,1,-1,-1,-1
1728,2,-1,-1,-1
1728,3,-1,-1,-1
1728,4,-1,-1,-1
1728,5,-1,-1,-1
1728,6,-1,-1,-1
1728,7,-1,-1,-1
1728,8,-1,-1,-1
1728,9,-1,-1,-1
1728,10,-1,-1,-1
1728,11,-1,-1,-1
1728,12,-1,-1,-1
1728,13,-1,-1,-1
1728,14,-1,-1,-1
1728,15,-1,-1,-1
1728,16,-1,-1,-1
1729,1,-1,-1,-1
1729,2,-1,-1,-1
1729,3,-1,-1,-1
1729,4,-1,-1,-1
1729,5,-1,-1,-1
1729,6,-1,-1,-1
1729,7,-1,-1,-1
1729,8,-1,-1,-1
1729,9,-1,-1,-1
1729,10,-1,-1,-1
1729,11,-1,-1,-1
1729,12,-1,-1,-1
1729,13,-1,-1,-1
1729,14,-1,-1,-1
1729,15,-1,-1,-1
1729,16,-1,-1,-1
1730,1,-1,-1,-1
1730,2,-1,-1,-1
1730,3,-1,-1,-1
1730,4,-1,-1,-1
1730,5,-1,-1,-1
1730,6,-1,-1,-1
1730,7,-1,-1,-1
1730,8,-1,-1,-1
1730,9,-1,-1,-1
1730,10,-1,-1,-1
1730,11,-1,-1,-1
1730,12,-1,-1,-1
1730,13,-1,-1,-1
1730,14,-1,-1,-1
1730,15,-1,-1,-1
1730,16,-1,-1,-1
1731,1,-1,-1,-1
1731,2,-1,-1,-1
1731,3,-1,-1,-1
1731,4,-1,-1,-1
1731,5,-1,-1,-1
1731,6,-1,-1,-1
1731,7,-1,-1,-1
1731,8,-1,-1,-1
1731,9,-1,-1,-1
1731,10,-1,-1,-1
1731,11,-1,-1,-1
1731,12,-1,-1,-1
1731,13,-1,-1,-1
1731,14,-1,-1,-1
1731,15,-1,-1,-1
1731,16,-1,-1,-1
1732,1,-1,-1,-1
1732,2,-1,-1,-1
1732,3,-1,-1,-1
1732,4,-1,-1,-1
1732,5,-1,-1,-1
1732,6,-1,-1,-1
1732,7,-1,-1,-1
1732,8,-1,-1,-1
1732,9,-1,-1,-1
1732,10,-1,-1,-1
1732,11,-1,-1,-1
1732,12,-1,-1,-1
1732,13,-1,-1,-1
1732,14,-1,-1,-1
1732,15,-1,-1,-1
1732,16,-1,-1,-1
1733,1,-1,-1,-1
1733,2,-1,-1,-1
1733,3,-1,-1,-1
1733,4,-1,-1,-1
1733,5,-1,-1,-1
1733,6,-1,-1,-1
1733,7,-1,-1,-1
1733,8,-1,-1,-1
1733,9,-1,-1,-1
1733,10,-1,-1,-1
1733,11,-1,-1,-1
1733,12,-1,-1,-1
1733,13,-1,-1,-1
1733,14,-1,-1,-1
1733,15,-1,-1,-1
1733,16,-1,-1,-1
1736,1,-1,-1,-1
1736,2,-1,-1,-1
1736,3,-1,-1,-1
1736,4,-1,-1,-1
1736,5,-1,-1,-1
1736,6,-1,-1,-1
1736,7,-1,-1,-1
1736,8,-1,-1,-1
1736,9,-1,-1,-1
1736,10,-1,-1,-1
1736,11,-1,-1,-1
1736,12,-1,-1,-1
1736,13,-1,-1,-1
1736,14,-1,-1,-1
1736,15,-1,-1,-1
1736,16,-1,-1,-1
1737,1,-1,-1,-1
1737,2,-1,-1,-1
1737,3,-1,-1,-1
1737,4,-1,-1,-1
1737,5,-1,-1,-1
1737,6,-1,-1,-1
1737,7,-1,-1,-1
1737,8,-1,-1,-1
1737,9,-1,-1,-1
1737,10,-1,-1,-1
1737,11,-1,-1,-1
1737,12,-1,-1,-1
1737,13,-1,-1,-1
1737,14,-1,-1,-1
1737,15,-1,-1,-1
1737,16,-1,-1,-1
1738,1,-1,-1,-1
1738,2,-1,-1,-1
1738,3,-1,-1,-1
1738,4,-1,-1,-1
1738,5,-1,-1,-1
1738,6,-1,-1,-1
1738,7,-1,-1,-1
1738,8,-1,-1,-1
1738,9,-1,-1,-1
1738,10,-1,-1,-1
1738,11,-1,-1,-1
1738,12,-1,-1,-1
1738,13,-1,-1,-1
1738,14,-1,-1,-1
1738,15,-1,-1,-1
1738,16,-1,-1,-1
1739,1,-1,-1,-1
1739,2,-1,-1,-1
1739,3,-1,-1,-1
1739,4,-1,-1,-1
1739,5,-1,-1,-1
1739,6,-1,-1,-1
1739,7,-1,-1,-1
1739,8,-1,-1,-1
1739,9,-1,-1,-1
1739,10,-1,-1,-1
1739,11,-1,-1,-1
1739,12,-1,-1,-1
1739,13,-1,-1,-1
1739,14,-1,-1,-1
1739,15,-1,-1,-1
1739,16,-1,-1,-1
1741,1,-1,-1,-1
1741,2,-1,-1,-1
1741,3,-1,-1,-1
1741,4,-1,-1,-1
1741,5,-1,-1,-1
1741,6,-1,-1,-1
1741,7,-1,-1,-1
1741,8,-1,-1,-1
1741,9,-1,-1,-1
1741,10,-1,-1,-1
1741,11,-1,-1,-1
1741,12,-1,-1,-1
1741,13,-1,-1,-1
1741,14,-1,-1,-1
1741,15,-1,-1,-1
1741,16,-1,-1,-1
1742,1,-1,-1,-1
1742,2,-1,-1,-1
1742,3,-1,-1,-1
1742,4,-1,-1,-1
1742,5,-1,-1,-1
1742,6,-1,-1,-1
1742,7,-1,-1,-1
1742,8,-1,-1,-1
1742,9,-1,-1,-1
1742,10,-1,-1,-1
1742,11,-1,-1,-1
1742,12,-1,-1,-1
1742,13,-1,-1,-1
1742,14,-1,-1,-1
1742,15,-1,-1,-1
1742,16,-1,-1,-1
1743,1,-1,-1,-1
1743,2,-1,-1,-1
1743,3,-1,-1,-1
1743,4,-1,-1,-1
1743,5,-1,-1,-1
1743,6,-1,-1,-1
1743,7,-1,-1,-1
1743,8,-1,-1,-1
1743,9,-1,-1,-1
1743,10,-1,-1,-1
1743,11,-1,-1,-1
1743,12,-1,-1,-1
1743,13,-1,-1,-1
1743,14,-1,-1,-1
1743,15,-1,-1,-1
1743,16,-1,-1,-1
1745,1,-1,-1,-1
1745,2,-1,-1,-1
1745,3,-1,-1,-1
1745,4,-1,-1,-1
1745,5,-1,-1,-1
1745,6,-1,-1,-1
1745,7,-1,-1,-1
1745,8,-1,-1,-1
1745,9,-1,-1,-1
1745,10,-1,-1,-1
1745,11,-1,-1,-1
1745,12,-1,-1,-1
1745,13,-1,-1,-1
1745,14,-1,-1,-1
1745,15,-1,-1,-1
1745,16,-1,-1,-1
1746,1,-1,-1,-1
1746,2,-1,-1,-1
1746,3,-1,-1,-1
1746,4,-1,-1,-1
1746,5,-1,-1,-1
1746,6,-1,-1,-1
1746,7,-1,-1,-1
1746,8,-1,-1,-1
1746,9,-1,-1,-1
1746,10,-1,-1,-1
1746,11,-1,-1,-1
1746,12,-1,-1,-1
1746,13,-1,-1,-1
1746,14,-1,-1,-1
1746,15,-1,-1,-1
1746,16,-1,-1,-1
1749,1,-1,-1,-1
1749,2,-1,-1,-1
1749,3,-1,-1,-1
1749,4,-1,-1,-1
1749,5,-1,-1,-1
1749,6,-1,-1,-1
1749,7,-1,-1,-1
1749,8,-1,-1,-1
1749,9,-1,-1,-1
1749,10,-1,-1,-1
1749,11,-1,-1,-1
1749,12,-1,-1,-1
1749,13,-1,-1,-1
1749,14,-1,-1,-1
1749,15,-1,-1,-1
1749,16,-1,-1,-1
1753,1,-1,-1,-1
1753,2,-1,-1,-1
1753,3,-1,-1,-1
1753,4,-1,-1,-1
1753,5,-1,-1,-1
1753,6,-1,-1,-1
1753,7,-1,-1,-1
1753,8,-1,-1,-1
1753,9,-1,-1,-1
1753,10,-1,-1,-1
1753,11,-1,-1,-1
1753,12,-1,-1,-1
1753,13,-1,-1,-1
1753,14,-1,-1,-1
1753,15,-1,-1,-1
1753,16,-1,-1,-1
1756,1,-1,-1,-1
1756,2,-1,-1,-1
1756,3,-1,-1,-1
1756,4,-1,-1,-1
1756,5,-1,-1,-1
1756,6,-1,-1,-1
1756,7,-1,-1,-1
1756,8,-1,-1,-1
1756,9,-1,-1,-1
1756,10,-1,-1,-1
1756,11,-1,-1,-1
1756,12,-1,-1,-1
1756,13,-1,-1,-1
1756,14,-1,-1,-1
1756,15,-1,-1,-1
1756,16,-1,-1,-1
1757,1,-1,-1,-1
1757,2,-1,-1,-1
1757,3,-1,-1,-1
1757,4,-1,-1,-1
1757,5,-1,-1,-1
1757,6,-1,-1,-1
1757,7,-1,-1,-1
1757,8,-1,-1,-1
1757,9,-1,-1,-1
1757,10,-1,-1,-1
1757,11,-1,-1,-1
1757,12,-1,-1,-1
1757,13,-1,-1,-1
1757,14,-1,-1,-1
1757,15,-1,-1,-1
1757,16,-1,-1,-1
1758,1,-1,-1,-1
1758,2,-1,-1,-1
1758,3,-1,-1,-1
1758,4,-1,-1,-1
1758,5,-1,-1,-1
1758,6,-1,-1,-1
1758,7,-1,-1,-1
1758,8,-1,-1,-1
1758,9,-1,-1,-1
1758,10,-1,-1,-1
1758,11,-1,-1,-1
1758,12,-1,-1,-1
1758,13,-1,-1,-1
1758,14,-1,-1,-1
1758,15,-1,-1,-1
1758,16,-1,-1,-1
1760,1,-1,-1,-1
1760,2,-1,-1,-1
1760,3,-1,-1,-1
1760,4,-1,-1,-1
1760,5,-1,-1,-1
1760,6,-1,-1,-1
1760,7,-1,-1,-1
1760,8,-1,-1,-1
1760,9,-1,-1,-1
1760,10,-1,-1,-1
1760,11,-1,-1,-1
1760,12,-1,-1,-1
1760,13,-1,-1,-1
1760,14,-1,-1,-1
1760,15,-1,-1,-1
1760,16,-1,-1,-1
1762,1,-1,-1,-1
1762,2,-1,-1,-1
1762,3,-1,-1,-1
1762,4,-1,-1,-1
1762,5,-1,-1,-1
1762,6,-1,-1,-1
1762,7,-1,-1,-1
1762,8,-1,-1,-1
1762,9,-1,-1,-1
1762,10,-1,-1,-1
1762,11,-1,-1,-1
1762,12,-1,-1,-1
1762,13,-1,-1,-1
1762,14,-1,-1,-1
1762,15,-1,-1,-1
1762,16,-1,-1,-1
1766,1,-1,-1,-1
1766,2,-1,-1,-1
1766,3,-1,-1,-1
1766,4,-1,-1,-1
1766,5,-1,-1,-1
1766,6,-1,-1,-1
1766,7,-1,-1,-1
1766,8,-1,-1,-1
1766,9,-1,-1,-1
1766,10,-1,-1,-1
1766,11,-1,-1,-1
1766,12,-1,-1,-1
1766,13,-1,-1,-1
1766,14,-1,-1,-1
1766,15,-1,-1,-1
1766,16,-1,-1,-1
1767,1,-1,-1,-1
1767,2,-1,-1,-1
1767,3,-1,-1,-1
1767,4,-1,-1,-1
1767,5,-1,-1,-1
1767,6,-1,-1,-1
1767,7,-1,-1,-1
1767,8,-1,-1,-1
1767,9,-1,-1,-1
1767,10,-1,-1,-1
1767,11,-1,-1,-1
1767,12,-1,-1,-1
1767,13,-1,-1,-1
1767,14,-1,-1,-1
1767,15,-1,-1,-1
1767,16,-1,-1,-1
1768,1,-1,-1,-1
1768,2,-1,-1,-1
1768,3,-1,-1,-1
1768,4,-1,-1,-1
1768,5,-1,-1,-1
1768,6,-1,-1,-1
1768,7,-1,-1,-1
1768,8,-1,-1,-1
1768,9,-1,-1,-1
1768,10,-1,-1,-1
1768,11,-1,-1,-1
1768,12,-1,-1,-1
1768,13,-1,-1,-1
1768,14,-1,-1,-1
1768,15,-1,-1,-1
1768,16,-1,-1,-1
1769,1,-1,-1,-1
1769,2,-1,-1,-1
1769,3,-1,-1,-1
1769,4,-1,-1,-1
1769,5,-1,-1,-1
1769,6,-1,-1,-1
1769,7,-1,-1,-1
1769,8,-1,-1,-1
1769,9,-1,-1,-1
1769,10,-1,-1,-1
1769,11,-1,-1,-1
1769,12,-1,-1,-1
1769,13,-1,-1,-1
1769,14,-1,-1,-1
1769,15,-1,-1,-1
1769,16,-1,-1,-1
1775,1,-1,-1,-1
1775,2,-1,-1,-1
1775,3,-1,-1,-1
1775,4,-1,-1,-1
1775,5,-1,-1,-1
1775,6,-1,-1,-1
1775,7,-1,-1,-1
1775,8,-1,-1,-1
1775,9,-1,-1,-1
1775,10,-1,-1,-1
1775,11,-1,-1,-1
1775,12,-1,-1,-1
1775,13,-1,-1,-1
1775,14,-1,-1,-1
1775,15,-1,-1,-1
1775,16,-1,-1,-1
1781,1,-1,-1,-1
1781,2,-1,-1,-1
1781,3,-1,-1,-1
1781,4,-1,-1,-1
1781,5,-1,-1,-1
1781,6,-1,-1,-1
1781,7,-1,-1,-1
1781,8,-1,-1,-1
1781,9,-1,-1,-1
1781,10,-1,-1,-1
1781,11,-1,-1,-1
1781,12,-1,-1,-1
1781,13,-1,-1,-1
1781,14,-1,-1,-1
1781,15,-1,-1,-1
1781,16,-1,-1,-1
1787,1,-1,-1,-1
1787,2,-1,-1,-1
1787,3,-1,-1,-1
1787,4,-1,-1,-1
1787,5,-1,-1,-1
1787,6,-1,-1,-1
1787,7,-1,-1,-1
1787,8,-1,-1,-1
1787,9,-1,-1,-1
1787,10,-1,-1,-1
1787,11,-1,-1,-1
1787,12,-1,-1,-1
1787,13,-1,-1,-1
1787,14,-1,-1,-1
1787,15,-1,-1,-1
1787,16,-1,-1,-1
1789,1,-1,-1,-1
1789,2,-1,-1,-1
1789,3,-1,-1,-1
1789,4,-1,-1,-1
1789,5,-1,-1,-1
1789,6,-1,-1,-1
1789,7,-1,-1,-1
1789,8,-1,-1,-1
1789,9,-1,-1,-1
1789,10,-1,-1,-1
1789,11,-1,-1,-1
1789,12,-1,-1,-1
1789,13,-1,-1,-1
1789,14,-1,-1,-1
1789,15,-1,-1,-1
1789,16,-1,-1,-1
1792,1,-1,-1,-1
1792,2,-1,-1,-1
1792,3,-1,-1,-1
1792,4,-1,-1,-1
1792,5,-1,-1,-1
1792,6,-1,-1,-1
1792,7,-1,-1,-1
1792,8,-1,-1,-1
1792,9,-1,-1,-1
1792,10,-1,-1,-1
1792,11,-1,-1,-1
1792,12,-1,-1,-1
1792,13,-1,-1,-1
1792,14,-1,-1,-1
1792,15,-1,-1,-1
1792,16,-1,-1,-1
1794,1,-1,-1,-1
1794,2,-1,-1,-1
1794,3,-1,-1,-1
1794,4,-1,-1,-1
1794,5,-1,-1,-1
1794,6,-1,-1,-1
1794,7,-1,-1,-1
1794,8,-1,-1,-1
1794,9,-1,-1,-1
1794,10,-1,-1,-1
1794,11,-1,-1,-1
1794,12,-1,-1,-1
1794,13,-1,-1,-1
1794,14,-1,-1,-1
1794,15,-1,-1,-1
1794,16,-1,-1,-1
1795,1,-1,-1,-1
1795,2,-1,-1,-1
1795,3,-1,-1,-1
1795,4,-1,-1,-1
1795,5,-1,-1,-1
1795,6,-1,-1,-1
1795,7,-1,-1,-1
1795,8,-1,-1,-1
1795,9,-1,-1,-1
1795,10,-1,-1,-1
1795,11,-1,-1,-1
1795,12,-1,-1,-1
1795,13,-1,-1,-1
1795,14,-1,-1,-1
1795,15,-1,-1,-1
1795,16,-1,-1,-1
1796,1,-1,-1,-1
1796,2,-1,-1,-1
1796,3,-1,-1,-1
1796,4,-1,-1,-1
1796,5,-1,-1,-1
1796,6,-1,-1,-1
1796,7,-1,-1,-1
1796,8,-1,-1,-1
1796,9,-1,-1,-1
1796,10,-1,-1,-1
1796,11,-1,-1,-1
1796,12,-1,-1,-1
1796,13,-1,-1,-1
1796,14,-1,-1,-1
1796,15,-1,-1,-1
1796,16,-1,-1,-1
1797,1,-1,-1,-1
1797,2,-1,-1,-1
1797,3,-1,-1,-1
1797,4,-1,-1,-1
1797,5,-1,-1,-1
1797,6,-1,-1,-1
1797,7,-1,-1,-1
1797,8,-1,-1,-1
1797,9,-1,-1,-1
1797,10,-1,-1,-1
1797,11,-1,-1,-1
1797,12,-1,-1,-1
1797,13,-1,-1,-1
1797,14,-1,-1,-1
1797,15,-1,-1,-1
1797,16,-1,-1,-1
1798,1,-1,-1,-1
1798,2,-1,-1,-1
1798,3,-1,-1,-1
1798,4,-1,-1,-1
1798,5,-1,-1,-1
1798,6,-1,-1,-1
1798,7,-1,-1,-1
1798,8,-1,-1,-1
1798,9,-1,-1,-1
1798,10,-1,-1,-1
1798,11,-1,-1,-1
1798,12,-1,-1,-1
1798,13,-1,-1,-1
1798,14,-1,-1,-1
1798,15,-1,-1,-1
1798,16,-1,-1,-1
1799,1,-1,-1,-1
1799,2,-1,-1,-1
1799,3,-1,-1,-1
1799,4,-1,-1,-1
1799,5,-1,-1,-1
1799,6,-1,-1,-1
1799,7,-1,-1,-1
1799,8,-1,-1,-1
1799,9,-1,-1,-1
1799,10,-1,-1,-1
1799,11,-1,-1,-1
1799,12,-1,-1,-1
1799,13,-1,-1,-1
1799,14,-1,-1,-1
1799,15,-1,-1,-1
1799,16,-1,-1,-1
1800,1,-1,-1,-1
1800,2,-1,-1,-1
1800,3,-1,-1,-1
1800,4,-1,-1,-1
1800,5,-1,-1,-1
1800,6,-1,-1,-1
1800,7,-1,-1,-1
1800,8,-1,-1,-1
1800,9,-1,-1,-1
1800,10,-1,-1,-1
1800,11,-1,-1,-1
1800,12,-1,-1,-1
1800,13,-1,-1,-1
1800,14,-1,-1,-1
1800,15,-1,-1,-1
1800,16,-1,-1,-1
1802,1,-1,-1,-1
1802,2,-1,-1,-1
1802,3,-1,-1,-1
1802,4,-1,-1,-1
1802,5,-1,-1,-1
1802,6,-1,-1,-1
1802,7,-1,-1,-1
1802,8,-1,-1,-1
1802,9,-1,-1,-1
1802,10,-1,-1,-1
1802,11,-1,-1,-1
1802,12,-1,-1,-1
1802,13,-1,-1,-1
1802,14,-1,-1,-1
1802,15,-1,-1,-1
1802,16,-1,-1,-1
1808,1,-1,-1,-1
1808,2,-1,-1,-1
1808,3,-1,-1,-1
1808,4,-1,-1,-1
1808,5,-1,-1,-1
1808,6,-1,-1,-1
1808,7,-1,-1,-1
1808,8,-1,-1,-1
1808,9,-1,-1,-1
1808,10,-1,-1,-1
1808,11,-1,-1,-1
1808,12,-1,-1,-1
1808,13,-1,-1,-1
1808,14,-1,-1,-1
1808,15,-1,-1,-1
1808,16,-1,-1,-1
1813,1,-1,-1,-1
1813,2,-1,-1,-1
1813,3,-1,-1,-1
1813,4,-1,-1,-1
1813,5,-1,-1,-1
1813,6,-1,-1,-1
1813,7,-1,-1,-1
1813,8,-1,-1,-1
